caseid,task,start_timestamp,end_timestamp,resource
351,W_Call_missing_information,2022-07-21 21:32:37.765,2022-07-21 21:37:42.024,SYSTEM
355,A_PREACCEPTED,2022-07-21 21:04:47.509,2022-07-21 22:09:42.895,SYSTEM
355,W_Complete_preaccepted_appl,2022-07-21 22:09:42.895,2022-07-21 22:18:24.006,SYSTEM
351,O_ACCEPTED,2022-07-21 21:37:42.024,2022-07-21 22:28:01.319,SYSTEM
357,A_SUBMITTED,2022-07-21 21:35:15.431,2022-07-21 22:28:09.602,SYSTEM
358,Start,2022-07-21 22:38:00.331,2022-07-21 22:38:00.331,SYSTEM
355,A_ACCEPTED,2022-07-21 22:18:24.006,2022-07-21 22:39:29.247,SYSTEM
352,W_Call_missing_information,2022-07-21 21:35:40.535,2022-07-21 22:45:38.35,SYSTEM
355,A_FINALIZED,2022-07-21 22:39:29.247,2022-07-21 22:46:45.689,SYSTEM
356,A_SUBMITTED,2022-07-21 21:07:44.898,2022-07-21 22:53:28.919,SYSTEM
352,O_ACCEPTED,2022-07-21 22:45:38.35,2022-07-21 22:59:07.55,SYSTEM
355,O_SELECTED,2022-07-21 22:46:45.689,2022-07-21 23:09:34.808,SYSTEM
357,A_PARTLYSUBMITTED,2022-07-21 22:28:09.602,2022-07-21 23:14:49.733,SYSTEM
351,A_APPROVED,2022-07-21 22:28:01.319,2022-07-21 23:15:30.755,SYSTEM
355,O_CREATED,2022-07-21 23:09:34.808,2022-07-21 23:19:29.476,SYSTEM
356,A_PARTLYSUBMITTED,2022-07-21 22:53:28.919,2022-07-21 23:20:15.913,SYSTEM
359,Start,2022-07-21 23:22:09.11,2022-07-21 23:22:09.11,SYSTEM
357,W_Fix_incomplete_submission,2022-07-21 23:14:49.733,2022-07-21 23:22:29.558,SYSTEM
359,A_SUBMITTED,2022-07-21 23:22:09.11,2022-07-21 23:23:30.863,SYSTEM
355,O_SENT,2022-07-21 23:19:29.476,2022-07-21 23:36:03.899,SYSTEM
356,W_Fix_incomplete_submission,2022-07-21 23:20:15.913,2022-07-21 23:47:16.147,SYSTEM
357,A_PREACCEPTED,2022-07-21 23:22:29.558,2022-07-21 23:47:33.679,SYSTEM
360,Start,2022-07-21 23:52:48.914,2022-07-21 23:52:48.914,SYSTEM
355,W_Call_after_offer,2022-07-21 23:36:03.899,2022-07-21 23:54:23.497,SYSTEM
355,O_SENT_BACK,2022-07-21 23:54:23.497,2022-07-21 23:58:42.496,SYSTEM
361,Start,2022-07-22 00:06:23.525,2022-07-22 00:06:23.525,SYSTEM
356,A_PREACCEPTED,2022-07-21 23:47:16.147,2022-07-22 00:07:07.079,SYSTEM
357,W_Complete_preaccepted_appl,2022-07-21 23:47:33.679,2022-07-22 00:10:08.69,SYSTEM
351,A_REGISTERED,2022-07-21 23:15:30.755,2022-07-22 00:12:08.963,SYSTEM
359,A_PARTLYSUBMITTED,2022-07-21 23:23:30.863,2022-07-22 00:14:07.758,SYSTEM
357,A_ACCEPTED,2022-07-22 00:10:08.69,2022-07-22 00:19:28.509,SYSTEM
361,A_SUBMITTED,2022-07-22 00:06:23.525,2022-07-22 00:21:31.235,SYSTEM
362,Start,2022-07-22 00:27:33.023,2022-07-22 00:27:33.023,SYSTEM
352,A_APPROVED,2022-07-21 22:59:07.55,2022-07-22 00:29:47.074,SYSTEM
358,A_SUBMITTED,2022-07-21 22:38:00.331,2022-07-22 00:30:02.718,SYSTEM
357,A_FINALIZED,2022-07-22 00:19:28.509,2022-07-22 00:37:12.129,SYSTEM
359,W_Fix_incomplete_submission,2022-07-22 00:14:07.758,2022-07-22 00:39:08.328,SYSTEM
358,A_PARTLYSUBMITTED,2022-07-22 00:30:02.718,2022-07-22 00:43:10.35,SYSTEM
357,O_SELECTED,2022-07-22 00:37:12.129,2022-07-22 00:46:21.854,SYSTEM
356,W_Complete_preaccepted_appl,2022-07-22 00:07:07.079,2022-07-22 00:46:26.038,SYSTEM
352,A_REGISTERED,2022-07-22 00:29:47.074,2022-07-22 00:47:24.106,SYSTEM
359,A_PREACCEPTED,2022-07-22 00:39:08.328,2022-07-22 00:55:15.179,SYSTEM
359,W_Complete_preaccepted_appl,2022-07-22 00:55:15.179,2022-07-22 00:55:53.411,SYSTEM
363,Start,2022-07-22 01:00:34.785,2022-07-22 01:00:34.785,SYSTEM
352,A_ACTIVATED,2022-07-22 00:47:24.106,2022-07-22 01:03:54.886,SYSTEM
352,End,2022-07-22 01:03:54.886,2022-07-22 01:03:54.886,SYSTEM
356,A_ACCEPTED,2022-07-22 00:46:26.038,2022-07-22 01:06:05.979,SYSTEM
357,O_CREATED,2022-07-22 00:46:21.854,2022-07-22 01:08:24.998,SYSTEM
358,W_Fix_incomplete_submission,2022-07-22 00:43:10.35,2022-07-22 01:11:09.004,SYSTEM
363,A_SUBMITTED,2022-07-22 01:00:34.785,2022-07-22 01:14:49.193,SYSTEM
359,A_ACCEPTED,2022-07-22 00:55:53.411,2022-07-22 01:18:18.251,SYSTEM
363,A_PARTLYSUBMITTED,2022-07-22 01:14:49.193,2022-07-22 01:22:54.63,SYSTEM
355,W_Assess_application,2022-07-21 23:58:42.496,2022-07-22 01:23:02.941,SYSTEM
355,W_Call_missing_information,2022-07-22 01:23:02.941,2022-07-22 01:24:18.362,SYSTEM
361,A_PARTLYSUBMITTED,2022-07-22 00:21:31.235,2022-07-22 01:30:24.716,SYSTEM
351,A_ACTIVATED,2022-07-22 00:12:08.963,2022-07-22 01:33:46.13,SYSTEM
351,End,2022-07-22 01:33:46.13,2022-07-22 01:33:46.13,SYSTEM
359,A_FINALIZED,2022-07-22 01:18:18.251,2022-07-22 01:37:44.929,SYSTEM
362,A_SUBMITTED,2022-07-22 00:27:33.023,2022-07-22 01:42:25.413,SYSTEM
357,O_SENT,2022-07-22 01:08:24.998,2022-07-22 01:44:49.337,SYSTEM
357,W_Call_after_offer,2022-07-22 01:44:49.337,2022-07-22 01:48:08.136,SYSTEM
355,O_ACCEPTED,2022-07-22 01:24:18.362,2022-07-22 01:55:15.414,SYSTEM
354,A_REGISTERED,2022-07-21 21:03:48.618,2022-07-22 01:58:14.83,SYSTEM
356,A_FINALIZED,2022-07-22 01:06:05.979,2022-07-22 02:00:48.006,SYSTEM
363,W_Fix_incomplete_submission,2022-07-22 01:22:54.63,2022-07-22 02:01:05.959,SYSTEM
357,O_SENT_BACK,2022-07-22 01:48:08.136,2022-07-22 02:01:49.396,SYSTEM
361,W_Fix_incomplete_submission,2022-07-22 01:30:24.716,2022-07-22 02:06:58.715,SYSTEM
362,A_PARTLYSUBMITTED,2022-07-22 01:42:25.413,2022-07-22 02:21:58.966,SYSTEM
356,O_SELECTED,2022-07-22 02:00:48.006,2022-07-22 02:23:05.631,SYSTEM
357,W_Assess_application,2022-07-22 02:01:49.396,2022-07-22 02:26:31.194,SYSTEM
363,A_PREACCEPTED,2022-07-22 02:01:05.959,2022-07-22 02:27:34.448,SYSTEM
359,O_SELECTED,2022-07-22 01:37:44.929,2022-07-22 02:27:57.99,SYSTEM
355,A_APPROVED,2022-07-22 01:55:15.414,2022-07-22 02:35:04.996,SYSTEM
360,A_SUBMITTED,2022-07-21 23:52:48.914,2022-07-22 02:35:58.663,SYSTEM
361,A_PREACCEPTED,2022-07-22 02:06:58.715,2022-07-22 02:37:26.381,SYSTEM
359,O_CREATED,2022-07-22 02:27:57.99,2022-07-22 02:50:02.84,SYSTEM
360,A_PARTLYSUBMITTED,2022-07-22 02:35:58.663,2022-07-22 02:50:22.779,SYSTEM
357,W_Call_missing_information,2022-07-22 02:26:31.194,2022-07-22 02:56:33.947,SYSTEM
364,Start,2022-07-22 02:57:09.673,2022-07-22 02:57:09.673,SYSTEM
364,A_SUBMITTED,2022-07-22 02:57:09.673,2022-07-22 03:02:22.485,SYSTEM
357,O_ACCEPTED,2022-07-22 02:56:33.947,2022-07-22 03:06:41.893,SYSTEM
361,W_Complete_preaccepted_appl,2022-07-22 02:37:26.381,2022-07-22 03:08:14.586,SYSTEM
356,O_CREATED,2022-07-22 02:23:05.631,2022-07-22 03:11:55.509,SYSTEM
359,O_SENT,2022-07-22 02:50:02.84,2022-07-22 03:23:58.826,SYSTEM
363,W_Complete_preaccepted_appl,2022-07-22 02:27:34.448,2022-07-22 03:27:42.464,SYSTEM
361,A_ACCEPTED,2022-07-22 03:08:14.586,2022-07-22 03:28:18.438,SYSTEM
363,A_ACCEPTED,2022-07-22 03:27:42.464,2022-07-22 03:36:05.825,SYSTEM
362,W_Fix_incomplete_submission,2022-07-22 02:21:58.966,2022-07-22 03:38:03.228,SYSTEM
361,A_FINALIZED,2022-07-22 03:28:18.438,2022-07-22 03:47:26.608,SYSTEM
355,A_REGISTERED,2022-07-22 02:35:04.996,2022-07-22 03:51:56.818,SYSTEM
356,O_SENT,2022-07-22 03:11:55.509,2022-07-22 03:56:08.196,SYSTEM
364,A_PARTLYSUBMITTED,2022-07-22 03:02:22.485,2022-07-22 04:00:21.762,SYSTEM
356,W_Call_after_offer,2022-07-22 03:56:08.196,2022-07-22 04:01:25.434,SYSTEM
362,A_PREACCEPTED,2022-07-22 03:38:03.228,2022-07-22 04:01:35.94,SYSTEM
362,W_Complete_preaccepted_appl,2022-07-22 04:01:35.94,2022-07-22 04:04:09.174,SYSTEM
363,A_FINALIZED,2022-07-22 03:36:05.825,2022-07-22 04:10:31.458,SYSTEM
361,O_SELECTED,2022-07-22 03:47:26.608,2022-07-22 04:11:00.67,SYSTEM
360,W_Fix_incomplete_submission,2022-07-22 02:50:22.779,2022-07-22 04:12:16.806,SYSTEM
361,O_CREATED,2022-07-22 04:11:00.67,2022-07-22 04:12:34.106,SYSTEM
362,A_ACCEPTED,2022-07-22 04:04:09.174,2022-07-22 04:13:59.273,SYSTEM
363,O_SELECTED,2022-07-22 04:10:31.458,2022-07-22 04:15:44.056,SYSTEM
356,O_SENT_BACK,2022-07-22 04:01:25.434,2022-07-22 04:16:37.511,SYSTEM
359,W_Call_after_offer,2022-07-22 03:23:58.826,2022-07-22 04:21:40.147,SYSTEM
361,O_SENT,2022-07-22 04:12:34.106,2022-07-22 04:22:43.909,SYSTEM
356,W_Assess_application,2022-07-22 04:16:37.511,2022-07-22 04:27:36.992,SYSTEM
363,O_CREATED,2022-07-22 04:15:44.056,2022-07-22 04:27:41.205,SYSTEM
361,W_Call_after_offer,2022-07-22 04:22:43.909,2022-07-22 04:28:59.846,SYSTEM
356,W_Call_missing_information,2022-07-22 04:27:36.992,2022-07-22 04:37:19.082,SYSTEM
358,A_PREACCEPTED,2022-07-22 01:11:09.004,2022-07-22 04:38:25.882,SYSTEM
364,W_Fix_incomplete_submission,2022-07-22 04:00:21.762,2022-07-22 04:40:49.278,SYSTEM
360,A_PREACCEPTED,2022-07-22 04:12:16.806,2022-07-22 04:45:04.439,SYSTEM
360,W_Complete_preaccepted_appl,2022-07-22 04:45:04.439,2022-07-22 04:46:07.461,SYSTEM
359,O_SENT_BACK,2022-07-22 04:21:40.147,2022-07-22 04:50:36.193,SYSTEM
354,A_ACTIVATED,2022-07-22 01:58:14.83,2022-07-22 04:51:19.997,SYSTEM
354,End,2022-07-22 04:51:19.997,2022-07-22 04:51:19.997,SYSTEM
363,O_SENT,2022-07-22 04:27:41.205,2022-07-22 04:52:02.344,SYSTEM
362,A_FINALIZED,2022-07-22 04:13:59.273,2022-07-22 04:52:03.987,SYSTEM
357,A_APPROVED,2022-07-22 03:06:41.893,2022-07-22 04:53:50.098,SYSTEM
362,O_SELECTED,2022-07-22 04:52:03.987,2022-07-22 05:03:35.881,SYSTEM
361,O_SENT_BACK,2022-07-22 04:28:59.846,2022-07-22 05:03:54.018,SYSTEM
359,W_Assess_application,2022-07-22 04:50:36.193,2022-07-22 05:04:53.326,SYSTEM
358,W_Complete_preaccepted_appl,2022-07-22 04:38:25.882,2022-07-22 05:05:38.036,SYSTEM
363,W_Call_after_offer,2022-07-22 04:52:02.344,2022-07-22 05:06:54.89,SYSTEM
356,O_ACCEPTED,2022-07-22 04:37:19.082,2022-07-22 05:10:22.718,SYSTEM
356,A_APPROVED,2022-07-22 05:10:22.718,2022-07-22 05:11:14.207,SYSTEM
362,O_CREATED,2022-07-22 05:03:35.881,2022-07-22 05:13:28.025,SYSTEM
358,A_ACCEPTED,2022-07-22 05:05:38.036,2022-07-22 05:15:20.426,SYSTEM
362,O_SENT,2022-07-22 05:13:28.025,2022-07-22 05:15:38.324,SYSTEM
363,O_SENT_BACK,2022-07-22 05:06:54.89,2022-07-22 05:16:24.232,SYSTEM
360,A_ACCEPTED,2022-07-22 04:46:07.461,2022-07-22 05:21:49.416,SYSTEM
362,W_Call_after_offer,2022-07-22 05:15:38.324,2022-07-22 05:30:07.418,SYSTEM
356,A_REGISTERED,2022-07-22 05:11:14.207,2022-07-22 05:30:28.501,SYSTEM
357,A_REGISTERED,2022-07-22 04:53:50.098,2022-07-22 05:30:52.357,SYSTEM
356,A_ACTIVATED,2022-07-22 05:30:28.501,2022-07-22 05:33:50.834,SYSTEM
356,End,2022-07-22 05:33:50.834,2022-07-22 05:33:50.834,SYSTEM
358,A_FINALIZED,2022-07-22 05:15:20.426,2022-07-22 05:38:49.683,SYSTEM
361,W_Assess_application,2022-07-22 05:03:54.018,2022-07-22 05:39:21.416,SYSTEM
365,Start,2022-07-22 05:42:41.505,2022-07-22 05:42:41.505,SYSTEM
362,O_SENT_BACK,2022-07-22 05:30:07.418,2022-07-22 05:43:34.749,SYSTEM
358,O_SELECTED,2022-07-22 05:38:49.683,2022-07-22 05:47:07.753,SYSTEM
361,W_Call_missing_information,2022-07-22 05:39:21.416,2022-07-22 05:54:51.338,SYSTEM
355,A_ACTIVATED,2022-07-22 03:51:56.818,2022-07-22 05:55:53.607,SYSTEM
355,End,2022-07-22 05:55:53.607,2022-07-22 05:55:53.607,SYSTEM
363,W_Assess_application,2022-07-22 05:16:24.232,2022-07-22 05:59:09.281,SYSTEM
363,W_Call_missing_information,2022-07-22 05:59:09.281,2022-07-22 06:03:10.864,SYSTEM
359,W_Call_missing_information,2022-07-22 05:04:53.326,2022-07-22 06:04:07.262,SYSTEM
366,Start,2022-07-22 06:04:11.667,2022-07-22 06:04:11.667,SYSTEM
362,W_Assess_application,2022-07-22 05:43:34.749,2022-07-22 06:05:17.167,SYSTEM
362,W_Call_missing_information,2022-07-22 06:05:17.167,2022-07-22 06:24:01.397,SYSTEM
366,A_SUBMITTED,2022-07-22 06:04:11.667,2022-07-22 06:32:18.724,SYSTEM
359,O_ACCEPTED,2022-07-22 06:04:07.262,2022-07-22 06:35:33.126,SYSTEM
365,A_SUBMITTED,2022-07-22 05:42:41.505,2022-07-22 06:35:46.544,SYSTEM
358,O_CREATED,2022-07-22 05:47:07.753,2022-07-22 06:36:16.688,SYSTEM
358,O_SENT,2022-07-22 06:36:16.688,2022-07-22 06:44:57.493,SYSTEM
363,O_ACCEPTED,2022-07-22 06:03:10.864,2022-07-22 06:54:44.589,SYSTEM
364,A_PREACCEPTED,2022-07-22 04:40:49.278,2022-07-22 07:08:07.634,SYSTEM
360,A_FINALIZED,2022-07-22 05:21:49.416,2022-07-22 07:08:53.314,SYSTEM
364,W_Complete_preaccepted_appl,2022-07-22 07:08:07.634,2022-07-22 07:14:18.153,SYSTEM
363,A_APPROVED,2022-07-22 06:54:44.589,2022-07-22 07:15:53.349,SYSTEM
358,W_Call_after_offer,2022-07-22 06:44:57.493,2022-07-22 07:19:41.735,SYSTEM
364,A_ACCEPTED,2022-07-22 07:14:18.153,2022-07-22 07:25:29.515,SYSTEM
366,A_PARTLYSUBMITTED,2022-07-22 06:32:18.724,2022-07-22 07:41:09.453,SYSTEM
364,A_FINALIZED,2022-07-22 07:25:29.515,2022-07-22 07:48:30.916,SYSTEM
365,A_PARTLYSUBMITTED,2022-07-22 06:35:46.544,2022-07-22 07:49:30.746,SYSTEM
367,Start,2022-07-22 07:50:01.014,2022-07-22 07:50:01.014,SYSTEM
366,W_Fix_incomplete_submission,2022-07-22 07:41:09.453,2022-07-22 07:52:10.507,SYSTEM
359,A_APPROVED,2022-07-22 06:35:33.126,2022-07-22 07:53:41.959,SYSTEM
361,O_ACCEPTED,2022-07-22 05:54:51.338,2022-07-22 08:05:24.827,SYSTEM
364,O_SELECTED,2022-07-22 07:48:30.916,2022-07-22 08:06:12.652,SYSTEM
364,O_CREATED,2022-07-22 08:06:12.652,2022-07-22 08:06:42.737,SYSTEM
361,A_APPROVED,2022-07-22 08:05:24.827,2022-07-22 08:07:09.83,SYSTEM
360,O_SELECTED,2022-07-22 07:08:53.314,2022-07-22 08:11:23.413,SYSTEM
361,A_REGISTERED,2022-07-22 08:07:09.83,2022-07-22 08:18:08.92,SYSTEM
364,O_SENT,2022-07-22 08:06:42.737,2022-07-22 08:19:42.908,SYSTEM
359,A_REGISTERED,2022-07-22 07:53:41.959,2022-07-22 08:21:18.473,SYSTEM
366,A_PREACCEPTED,2022-07-22 07:52:10.507,2022-07-22 08:28:32.933,SYSTEM
358,O_SENT_BACK,2022-07-22 07:19:41.735,2022-07-22 08:30:04.448,SYSTEM
364,W_Call_after_offer,2022-07-22 08:19:42.908,2022-07-22 08:30:50.634,SYSTEM
360,O_CREATED,2022-07-22 08:11:23.413,2022-07-22 08:31:58.456,SYSTEM
360,O_SENT,2022-07-22 08:31:58.456,2022-07-22 08:32:13.958,SYSTEM
363,A_REGISTERED,2022-07-22 07:15:53.349,2022-07-22 08:34:19.814,SYSTEM
364,O_SENT_BACK,2022-07-22 08:30:50.634,2022-07-22 08:38:47.975,SYSTEM
359,A_ACTIVATED,2022-07-22 08:21:18.473,2022-07-22 08:41:42.563,SYSTEM
359,End,2022-07-22 08:41:42.563,2022-07-22 08:41:42.563,SYSTEM
367,A_SUBMITTED,2022-07-22 07:50:01.014,2022-07-22 08:45:53.376,SYSTEM
367,A_PARTLYSUBMITTED,2022-07-22 08:45:53.376,2022-07-22 08:46:05.453,SYSTEM
360,W_Call_after_offer,2022-07-22 08:32:13.958,2022-07-22 08:52:12.517,SYSTEM
358,W_Assess_application,2022-07-22 08:30:04.448,2022-07-22 08:58:37.302,SYSTEM
364,W_Assess_application,2022-07-22 08:38:47.975,2022-07-22 08:58:38.842,SYSTEM
365,W_Fix_incomplete_submission,2022-07-22 07:49:30.746,2022-07-22 09:01:47.016,SYSTEM
368,Start,2022-07-22 09:03:02.327,2022-07-22 09:03:02.327,SYSTEM
364,W_Call_missing_information,2022-07-22 08:58:38.842,2022-07-22 09:04:02.734,SYSTEM
360,O_SENT_BACK,2022-07-22 08:52:12.517,2022-07-22 09:04:39.552,SYSTEM
357,A_ACTIVATED,2022-07-22 05:30:52.357,2022-07-22 09:09:36.533,SYSTEM
357,End,2022-07-22 09:09:36.533,2022-07-22 09:09:36.533,SYSTEM
360,W_Assess_application,2022-07-22 09:04:39.552,2022-07-22 09:12:30.473,SYSTEM
368,A_SUBMITTED,2022-07-22 09:03:02.327,2022-07-22 09:13:20.202,SYSTEM
367,W_Fix_incomplete_submission,2022-07-22 08:46:05.453,2022-07-22 09:14:54.815,SYSTEM
360,W_Call_missing_information,2022-07-22 09:12:30.473,2022-07-22 09:19:58.842,SYSTEM
367,A_PREACCEPTED,2022-07-22 09:14:54.815,2022-07-22 09:20:42.501,SYSTEM
363,A_ACTIVATED,2022-07-22 08:34:19.814,2022-07-22 09:30:40.786,SYSTEM
363,End,2022-07-22 09:30:40.786,2022-07-22 09:30:40.786,SYSTEM
367,W_Complete_preaccepted_appl,2022-07-22 09:20:42.501,2022-07-22 09:32:08.338,SYSTEM
358,W_Call_missing_information,2022-07-22 08:58:37.302,2022-07-22 09:44:02.78,SYSTEM
364,O_ACCEPTED,2022-07-22 09:04:02.734,2022-07-22 09:47:35.652,SYSTEM
360,O_ACCEPTED,2022-07-22 09:19:58.842,2022-07-22 09:47:56.955,SYSTEM
367,A_ACCEPTED,2022-07-22 09:32:08.338,2022-07-22 09:49:53.221,SYSTEM
366,W_Complete_preaccepted_appl,2022-07-22 08:28:32.933,2022-07-22 09:54:44.55,SYSTEM
365,A_PREACCEPTED,2022-07-22 09:01:47.016,2022-07-22 10:03:16.203,SYSTEM
362,O_ACCEPTED,2022-07-22 06:24:01.397,2022-07-22 10:09:39.421,SYSTEM
369,Start,2022-07-22 10:10:22.623,2022-07-22 10:10:22.623,SYSTEM
366,A_ACCEPTED,2022-07-22 09:54:44.55,2022-07-22 10:12:24.363,SYSTEM
361,A_ACTIVATED,2022-07-22 08:18:08.92,2022-07-22 10:15:31.817,SYSTEM
361,End,2022-07-22 10:15:31.817,2022-07-22 10:15:31.817,SYSTEM
367,A_FINALIZED,2022-07-22 09:49:53.221,2022-07-22 10:15:59.701,SYSTEM
365,W_Complete_preaccepted_appl,2022-07-22 10:03:16.203,2022-07-22 10:16:55.546,SYSTEM
366,A_FINALIZED,2022-07-22 10:12:24.363,2022-07-22 10:17:08.263,SYSTEM
370,Start,2022-07-22 10:19:01.551,2022-07-22 10:19:01.551,SYSTEM
369,A_SUBMITTED,2022-07-22 10:10:22.623,2022-07-22 10:19:50.754,SYSTEM
371,Start,2022-07-22 10:20:45.934,2022-07-22 10:20:45.934,SYSTEM
367,O_SELECTED,2022-07-22 10:15:59.701,2022-07-22 10:21:00.679,SYSTEM
366,O_SELECTED,2022-07-22 10:17:08.263,2022-07-22 10:24:27.009,SYSTEM
372,Start,2022-07-22 10:25:45.868,2022-07-22 10:25:45.868,SYSTEM
371,A_SUBMITTED,2022-07-22 10:20:45.934,2022-07-22 10:27:27.209,SYSTEM
365,A_ACCEPTED,2022-07-22 10:16:55.546,2022-07-22 10:27:32.104,SYSTEM
367,O_CREATED,2022-07-22 10:21:00.679,2022-07-22 10:35:23.84,SYSTEM
367,O_SENT,2022-07-22 10:35:23.84,2022-07-22 10:46:12.459,SYSTEM
369,A_PARTLYSUBMITTED,2022-07-22 10:19:50.754,2022-07-22 10:46:26.721,SYSTEM
366,O_CREATED,2022-07-22 10:24:27.009,2022-07-22 10:50:32.355,SYSTEM
360,A_APPROVED,2022-07-22 09:47:56.955,2022-07-22 10:51:56.482,SYSTEM
370,A_SUBMITTED,2022-07-22 10:19:01.551,2022-07-22 10:57:11.611,SYSTEM
368,A_PARTLYSUBMITTED,2022-07-22 09:13:20.202,2022-07-22 11:02:07.451,SYSTEM
368,W_Fix_incomplete_submission,2022-07-22 11:02:07.451,2022-07-22 11:05:51.011,SYSTEM
370,A_PARTLYSUBMITTED,2022-07-22 10:57:11.611,2022-07-22 11:07:30.851,SYSTEM
367,W_Call_after_offer,2022-07-22 10:46:12.459,2022-07-22 11:07:43.007,SYSTEM
368,A_PREACCEPTED,2022-07-22 11:05:51.011,2022-07-22 11:10:07.588,SYSTEM
368,W_Complete_preaccepted_appl,2022-07-22 11:10:07.588,2022-07-22 11:12:31.536,SYSTEM
370,W_Fix_incomplete_submission,2022-07-22 11:07:30.851,2022-07-22 11:13:31.411,SYSTEM
371,A_PARTLYSUBMITTED,2022-07-22 10:27:27.209,2022-07-22 11:19:38.387,SYSTEM
370,A_PREACCEPTED,2022-07-22 11:13:31.411,2022-07-22 11:25:18.814,SYSTEM
369,W_Fix_incomplete_submission,2022-07-22 10:46:26.721,2022-07-22 11:28:39.009,SYSTEM
371,W_Fix_incomplete_submission,2022-07-22 11:19:38.387,2022-07-22 11:32:47.15,SYSTEM
368,A_ACCEPTED,2022-07-22 11:12:31.536,2022-07-22 11:36:48.428,SYSTEM
367,O_SENT_BACK,2022-07-22 11:07:43.007,2022-07-22 11:39:58.82,SYSTEM
370,W_Complete_preaccepted_appl,2022-07-22 11:25:18.814,2022-07-22 11:40:24.381,SYSTEM
372,A_SUBMITTED,2022-07-22 10:25:45.868,2022-07-22 11:40:48.288,SYSTEM
362,A_APPROVED,2022-07-22 10:09:39.421,2022-07-22 11:42:32.012,SYSTEM
371,A_PREACCEPTED,2022-07-22 11:32:47.15,2022-07-22 11:58:20.276,SYSTEM
368,A_FINALIZED,2022-07-22 11:36:48.428,2022-07-22 11:59:42.405,SYSTEM
368,O_SELECTED,2022-07-22 11:59:42.405,2022-07-22 12:02:12.391,SYSTEM
360,A_REGISTERED,2022-07-22 10:51:56.482,2022-07-22 12:09:29.504,SYSTEM
367,W_Assess_application,2022-07-22 11:39:58.82,2022-07-22 12:10:48.024,SYSTEM
368,O_CREATED,2022-07-22 12:02:12.391,2022-07-22 12:12:28.184,SYSTEM
366,O_SENT,2022-07-22 10:50:32.355,2022-07-22 12:15:30.575,SYSTEM
367,W_Call_missing_information,2022-07-22 12:10:48.024,2022-07-22 12:15:31.79,SYSTEM
366,W_Call_after_offer,2022-07-22 12:15:30.575,2022-07-22 12:17:16.703,SYSTEM
369,A_PREACCEPTED,2022-07-22 11:28:39.009,2022-07-22 12:24:34.381,SYSTEM
369,W_Complete_preaccepted_appl,2022-07-22 12:24:34.381,2022-07-22 12:25:49.489,SYSTEM
358,O_ACCEPTED,2022-07-22 09:44:02.78,2022-07-22 12:28:01.095,SYSTEM
368,O_SENT,2022-07-22 12:12:28.184,2022-07-22 12:28:40.965,SYSTEM
373,Start,2022-07-22 12:31:29.062,2022-07-22 12:31:29.062,SYSTEM
366,O_SENT_BACK,2022-07-22 12:17:16.703,2022-07-22 12:35:52.167,SYSTEM
360,A_ACTIVATED,2022-07-22 12:09:29.504,2022-07-22 12:41:38.59,SYSTEM
360,End,2022-07-22 12:41:38.59,2022-07-22 12:41:38.59,SYSTEM
372,A_PARTLYSUBMITTED,2022-07-22 11:40:48.288,2022-07-22 12:41:52.492,SYSTEM
369,A_ACCEPTED,2022-07-22 12:25:49.489,2022-07-22 12:47:46.448,SYSTEM
374,Start,2022-07-22 12:52:15.914,2022-07-22 12:52:15.914,SYSTEM
371,W_Complete_preaccepted_appl,2022-07-22 11:58:20.276,2022-07-22 12:52:46.954,SYSTEM
372,W_Fix_incomplete_submission,2022-07-22 12:41:52.492,2022-07-22 12:54:12.424,SYSTEM
365,A_FINALIZED,2022-07-22 10:27:32.104,2022-07-22 12:57:10.022,SYSTEM
366,W_Assess_application,2022-07-22 12:35:52.167,2022-07-22 12:57:10.357,SYSTEM
365,O_SELECTED,2022-07-22 12:57:10.022,2022-07-22 13:01:14.666,SYSTEM
373,A_SUBMITTED,2022-07-22 12:31:29.062,2022-07-22 13:04:40.407,SYSTEM
358,A_APPROVED,2022-07-22 12:28:01.095,2022-07-22 13:06:16.754,SYSTEM
373,A_PARTLYSUBMITTED,2022-07-22 13:04:40.407,2022-07-22 13:06:41.856,SYSTEM
372,A_PREACCEPTED,2022-07-22 12:54:12.424,2022-07-22 13:09:23.377,SYSTEM
371,A_ACCEPTED,2022-07-22 12:52:46.954,2022-07-22 13:10:53.797,SYSTEM
373,W_Fix_incomplete_submission,2022-07-22 13:06:41.856,2022-07-22 13:12:21.099,SYSTEM
368,W_Call_after_offer,2022-07-22 12:28:40.965,2022-07-22 13:13:32.516,SYSTEM
366,W_Call_missing_information,2022-07-22 12:57:10.357,2022-07-22 13:16:51.876,SYSTEM
369,A_FINALIZED,2022-07-22 12:47:46.448,2022-07-22 13:19:22.56,SYSTEM
368,O_SENT_BACK,2022-07-22 13:13:32.516,2022-07-22 13:20:34.34,SYSTEM
366,O_ACCEPTED,2022-07-22 13:16:51.876,2022-07-22 13:21:59.421,SYSTEM
370,A_ACCEPTED,2022-07-22 11:40:24.381,2022-07-22 13:25:58.192,SYSTEM
367,O_ACCEPTED,2022-07-22 12:15:31.79,2022-07-22 13:26:19.288,SYSTEM
365,O_CREATED,2022-07-22 13:01:14.666,2022-07-22 13:26:58.503,SYSTEM
375,Start,2022-07-22 13:31:48.562,2022-07-22 13:31:48.562,SYSTEM
